,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.6872692704200745,0.8246663808822632,-4.939460040986887e-07,0.0,0.6326159834861755,0.8105942606925964,-0.04177342355251312,0.0,0.5743877291679382,0.7670760750770569,-0.07141484320163727,0.0,0.5254390239715576,0.7382700443267822,-0.09697200357913971,0.0,0.47988802194595337,0.7116693258285522,-0.11891455948352814,0.0,0.6071740984916687,0.6378600001335144,-0.057563431560993195,0.0,0.5817236304283142,0.6542689204216003,-0.11406988650560379,0.0,0.5698374509811401,0.7215447425842285,-0.15113474428653717,0.0,0.5652039051055908,0.776395857334137,-0.16963477432727814,0.0,0.6624643802642822,0.6269816756248474,-0.05977895110845566,0.0,0.638870358467102,0.6583805084228516,-0.11313271522521973,0.0,0.628665566444397,0.7329572439193726,-0.1303887516260147,0.0,0.6318070292472839,0.7780126929283142,-0.1329827904701233,0.0,0.7155210375785828,0.646091103553772,-0.06825488805770874,0.0,0.7057272791862488,0.7028510570526123,-0.11594708263874054,0.0,0.6956415772438049,0.7677690982818604,-0.11109190434217453,0.0,0.6950962543487549,0.794273316860199,-0.09871575236320496,0.0,0.7619292140007019,0.6796829104423523,-0.08076880127191544,0.0,0.759872317314148,0.7355009317398071,-0.11181162297725677,0.0,0.7472237348556519,0.7848119139671326,-0.10635393857955933,0.0,0.7426789999008179,0.799235999584198,-0.09558658301830292,0.0
1,0.6872692704200745,0.8246663808822632,-4.939460040986887e-07,0.0,0.6326159834861755,0.8105942606925964,-0.04177342355251312,0.0,0.5743877291679382,0.7670760750770569,-0.07141484320163727,0.0,0.5254390239715576,0.7382700443267822,-0.09697200357913971,0.0,0.47988802194595337,0.7116693258285522,-0.11891455948352814,0.0,0.6071740984916687,0.6378600001335144,-0.057563431560993195,0.0,0.5817236304283142,0.6542689204216003,-0.11406988650560379,0.0,0.5698374509811401,0.7215447425842285,-0.15113474428653717,0.0,0.5652039051055908,0.776395857334137,-0.16963477432727814,0.0,0.6624643802642822,0.6269816756248474,-0.05977895110845566,0.0,0.638870358467102,0.6583805084228516,-0.11313271522521973,0.0,0.628665566444397,0.7329572439193726,-0.1303887516260147,0.0,0.6318070292472839,0.7780126929283142,-0.1329827904701233,0.0,0.7155210375785828,0.646091103553772,-0.06825488805770874,0.0,0.7057272791862488,0.7028510570526123,-0.11594708263874054,0.0,0.6956415772438049,0.7677690982818604,-0.11109190434217453,0.0,0.6950962543487549,0.794273316860199,-0.09871575236320496,0.0,0.7619292140007019,0.6796829104423523,-0.08076880127191544,0.0,0.759872317314148,0.7355009317398071,-0.11181162297725677,0.0,0.7472237348556519,0.7848119139671326,-0.10635393857955933,0.0,0.7426789999008179,0.799235999584198,-0.09558658301830292,0.0
2,0.6833619475364685,0.8056691884994507,-6.137905756986584e-07,0.0,0.6262887716293335,0.7894777059555054,-0.0428372286260128,0.0,0.5579475164413452,0.7378643751144409,-0.07169311493635178,0.0,0.5042823553085327,0.707382082939148,-0.09671331197023392,0.0,0.45506200194358826,0.6745723485946655,-0.11801157891750336,0.0,0.5958273410797119,0.6285715103149414,-0.057097118347883224,0.0,0.5749828815460205,0.6745016574859619,-0.11772571504116058,0.0,0.5589168667793274,0.7385044693946838,-0.15894827246665955,0.0,0.5541297197341919,0.7821496725082397,-0.1817380040884018,0.0,0.6540502309799194,0.6131294965744019,-0.06004533916711807,0.0,0.637935221195221,0.6622965335845947,-0.1180405542254448,0.0,0.6251068115234375,0.7349032759666443,-0.13739824295043945,0.0,0.6280114650726318,0.7702895402908325,-0.14213693141937256,0.0,0.7094411849975586,0.6275919675827026,-0.06966662406921387,0.0,0.7018097639083862,0.7086301445960999,-0.11776246130466461,0.0,0.6879976391792297,0.7691630721092224,-0.11043696105480194,0.0,0.686371922492981,0.777770459651947,-0.0978633239865303,0.0,0.7568755149841309,0.6582372784614563,-0.08437570929527283,0.0,0.7534281015396118,0.737461268901825,-0.11357666552066803,0.0,0.738025426864624,0.7832916975021362,-0.10768838226795197,0.0,0.733253538608551,0.7824470400810242,-0.09865134209394455,0.0
3,0.6833619475364685,0.8056691884994507,-6.137905756986584e-07,0.0,0.6262887716293335,0.7894777059555054,-0.0428372286260128,0.0,0.5579475164413452,0.7378643751144409,-0.07169311493635178,0.0,0.5042823553085327,0.707382082939148,-0.09671331197023392,0.0,0.45506200194358826,0.6745723485946655,-0.11801157891750336,0.0,0.5958273410797119,0.6285715103149414,-0.057097118347883224,0.0,0.5749828815460205,0.6745016574859619,-0.11772571504116058,0.0,0.5589168667793274,0.7385044693946838,-0.15894827246665955,0.0,0.5541297197341919,0.7821496725082397,-0.1817380040884018,0.0,0.6540502309799194,0.6131294965744019,-0.06004533916711807,0.0,0.637935221195221,0.6622965335845947,-0.1180405542254448,0.0,0.6251068115234375,0.7349032759666443,-0.13739824295043945,0.0,0.6280114650726318,0.7702895402908325,-0.14213693141937256,0.0,0.7094411849975586,0.6275919675827026,-0.06966662406921387,0.0,0.7018097639083862,0.7086301445960999,-0.11776246130466461,0.0,0.6879976391792297,0.7691630721092224,-0.11043696105480194,0.0,0.686371922492981,0.777770459651947,-0.0978633239865303,0.0,0.7568755149841309,0.6582372784614563,-0.08437570929527283,0.0,0.7534281015396118,0.737461268901825,-0.11357666552066803,0.0,0.738025426864624,0.7832916975021362,-0.10768838226795197,0.0,0.733253538608551,0.7824470400810242,-0.09865134209394455,0.0
4,0.6887816190719604,0.8098439574241638,-6.980770876907627e-07,0.0,0.6269919276237488,0.7987862825393677,-0.04220631718635559,0.0,0.5572530031204224,0.7433239817619324,-0.07026654481887817,0.0,0.5028120279312134,0.7086685299873352,-0.09563238173723221,0.0,0.451200008392334,0.6749675273895264,-0.1173347607254982,0.0,0.5953754186630249,0.6333462595939636,-0.053709182888269424,0.0,0.5737006068229675,0.6661130785942078,-0.11346961557865143,0.0,0.5571794509887695,0.735478937625885,-0.15397368371486664,0.0,0.551903486251831,0.7850490212440491,-0.17642055451869965,0.0,0.6528226137161255,0.6166272163391113,-0.058263521641492844,0.0,0.6381431221961975,0.6539584398269653,-0.11985506117343903,0.0,0.624282956123352,0.729381799697876,-0.14218159019947052,0.0,0.6256623864173889,0.772141695022583,-0.14794938266277313,0.0,0.7073654532432556,0.6279189586639404,-0.069388747215271,0.0,0.7028731107711792,0.6891122460365295,-0.12163103371858597,0.0,0.6885088682174683,0.7587647438049316,-0.11734941601753235,0.0,0.6836716532707214,0.7794765830039978,-0.10586491227149963,0.0,0.7556508779525757,0.6553822755813599,-0.08524206280708313,0.0,0.7576605081558228,0.7264063954353333,-0.11827152967453003,0.0,0.7407948970794678,0.7779596447944641,-0.1148316040635109,0.0,0.731776237487793,0.7830069065093994,-0.10698865354061127,0.0
5,0.6796853542327881,0.7911690473556519,-7.385128810710739e-07,0.0,0.6216341257095337,0.7775733470916748,-0.043265536427497864,0.0,0.5505676865577698,0.725420355796814,-0.07178303599357605,0.0,0.49398377537727356,0.691985011100769,-0.09687374532222748,0.0,0.4422740340232849,0.6573039889335632,-0.11839348822832108,0.0,0.5938936471939087,0.615779459476471,-0.06027011573314667,0.0,0.5703683495521545,0.6756855249404907,-0.12004026770591736,0.0,0.5528618693351746,0.7473950386047363,-0.16058388352394104,0.0,0.5476685762405396,0.7988326549530029,-0.1835341602563858,0.0,0.6511011123657227,0.6014965772628784,-0.06467870622873306,0.0,0.6358329057693481,0.6602945327758789,-0.12576566636562347,0.0,0.6221911311149597,0.7343754768371582,-0.14730258285999298,0.0,0.6251744627952576,0.7766197323799133,-0.1538325995206833,0.0,0.7054288983345032,0.6161788105964661,-0.07534047216176987,0.0,0.6986031532287598,0.6953001022338867,-0.12621615827083588,0.0,0.6835517287254333,0.7579458355903625,-0.1207432970404625,0.0,0.6811138391494751,0.7724047303199768,-0.10964339971542358,0.0,0.7524856925010681,0.6465535759925842,-0.09107781946659088,0.0,0.752544641494751,0.7201592326164246,-0.12366095185279846,0.0,0.7363542914390564,0.7680529952049255,-0.11945655941963196,0.0,0.7298823595046997,0.771340548992157,-0.11177664995193481,0.0
6,0.6796853542327881,0.7911690473556519,-7.385128810710739e-07,0.0,0.6216341257095337,0.7775733470916748,-0.043265536427497864,0.0,0.5505676865577698,0.725420355796814,-0.07178303599357605,0.0,0.49398377537727356,0.691985011100769,-0.09687374532222748,0.0,0.4422740340232849,0.6573039889335632,-0.11839348822832108,0.0,0.5938936471939087,0.615779459476471,-0.06027011573314667,0.0,0.5703683495521545,0.6756855249404907,-0.12004026770591736,0.0,0.5528618693351746,0.7473950386047363,-0.16058388352394104,0.0,0.5476685762405396,0.7988326549530029,-0.1835341602563858,0.0,0.6511011123657227,0.6014965772628784,-0.06467870622873306,0.0,0.6358329057693481,0.6602945327758789,-0.12576566636562347,0.0,0.6221911311149597,0.7343754768371582,-0.14730258285999298,0.0,0.6251744627952576,0.7766197323799133,-0.1538325995206833,0.0,0.7054288983345032,0.6161788105964661,-0.07534047216176987,0.0,0.6986031532287598,0.6953001022338867,-0.12621615827083588,0.0,0.6835517287254333,0.7579458355903625,-0.1207432970404625,0.0,0.6811138391494751,0.7724047303199768,-0.10964339971542358,0.0,0.7524856925010681,0.6465535759925842,-0.09107781946659088,0.0,0.752544641494751,0.7201592326164246,-0.12366095185279846,0.0,0.7363542914390564,0.7680529952049255,-0.11945655941963196,0.0,0.7298823595046997,0.771340548992157,-0.11177664995193481,0.0
7,0.6879817247390747,0.78609699010849,-7.361509801739885e-07,0.0,0.6266164779663086,0.7695348858833313,-0.045203547924757004,0.0,0.5538308024406433,0.7155930399894714,-0.0752389207482338,0.0,0.49563902616500854,0.6857810020446777,-0.10184632986783981,0.0,0.4434472918510437,0.6516727209091187,-0.12480098009109497,0.0,0.5941451787948608,0.6092297434806824,-0.06361111998558044,0.0,0.5660223364830017,0.6677165031433105,-0.12755370140075684,0.0,0.5515480637550354,0.7475282549858093,-0.1698327362537384,0.0,0.5477285981178284,0.8061957955360413,-0.19239600002765656,0.0,0.650349497795105,0.5946304202079773,-0.06715211272239685,0.0,0.6312313079833984,0.6519059538841248,-0.13051289319992065,0.0,0.6205770373344421,0.7256577014923096,-0.15151351690292358,0.0,0.6248572468757629,0.7655490636825562,-0.15657368302345276,0.0,0.7035974264144897,0.6087493300437927,-0.07731591910123825,0.0,0.6915517449378967,0.6869706511497498,-0.1287512481212616,0.0,0.6801574230194092,0.7528582811355591,-0.12111181765794754,0.0,0.6818163990974426,0.7672774195671082,-0.10791145265102386,0.0,0.7498816251754761,0.6385387182235718,-0.09287665784358978,0.0,0.7454501390457153,0.7170201539993286,-0.12418331205844879,0.0,0.7326890230178833,0.7656129002571106,-0.11766179651021957,0.0,0.7313268780708313,0.7663750648498535,-0.1078607439994812,0.0
8,0.6841756701469421,0.771419882774353,-7.046508017083397e-07,0.0,0.6242143511772156,0.7567675709724426,-0.04847324639558792,0.0,0.5534489750862122,0.7093191742897034,-0.08297888934612274,0.0,0.4967833161354065,0.6778953671455383,-0.11219875514507294,0.0,0.4438762068748474,0.6421738862991333,-0.13790450990200043,0.0,0.5916780233383179,0.5998644828796387,-0.08812880516052246,0.0,0.5669875144958496,0.6739153861999512,-0.15529918670654297,0.0,0.555671215057373,0.7495781183242798,-0.19483302533626556,0.0,0.5521215200424194,0.801149308681488,-0.21625547111034393,0.0,0.6497951149940491,0.5873970985412598,-0.09260234236717224,0.0,0.6303533315658569,0.6586079597473145,-0.16048361361026764,0.0,0.6188163161277771,0.7284077405929565,-0.18039944767951965,0.0,0.6212496161460876,0.7644791007041931,-0.18665260076522827,0.0,0.7050524353981018,0.6020689010620117,-0.10254308581352234,0.0,0.6935985088348389,0.6841815114021301,-0.15990473330020905,0.0,0.6792663335800171,0.7466775178909302,-0.15163782238960266,0.0,0.6773648262023926,0.7600792050361633,-0.13920742273330688,0.0,0.7517701387405396,0.6320397853851318,-0.11764127761125565,0.0,0.7483183741569519,0.7061588764190674,-0.1579677313566208,0.0,0.7356860637664795,0.755691409111023,-0.15449319779872894,0.0,0.7329687476158142,0.7597017884254456,-0.14684060215950012,0.0
9,0.6863741278648376,0.7692168354988098,-8.199349394999444e-07,0.0,0.6222187876701355,0.7565023303031921,-0.051232170313596725,0.0,0.5493507981300354,0.7051184773445129,-0.08256953954696655,0.0,0.495999276638031,0.6693533062934875,-0.10666250437498093,0.0,0.44615358114242554,0.6286017894744873,-0.12538956105709076,0.0,0.5898613929748535,0.5919212698936462,-0.08388781547546387,0.0,0.567297101020813,0.6912599802017212,-0.14119607210159302,0.0,0.5620824098587036,0.7718791365623474,-0.16930699348449707,0.0,0.560149073600769,0.814595103263855,-0.18254289031028748,0.0,0.6484912037849426,0.5793047547340393,-0.08253021538257599,0.0,0.6289841532707214,0.6756937503814697,-0.1365143358707428,0.0,0.6220757961273193,0.7435322999954224,-0.14695940911769867,0.0,0.6239405274391174,0.764950692653656,-0.1489512324333191,0.0,0.7041140198707581,0.5940910577774048,-0.08669166266918182,0.0,0.6933222413063049,0.691405177116394,-0.13614067435264587,0.0,0.6811940670013428,0.7495412826538086,-0.12504862248897552,0.0,0.6791622638702393,0.7537407875061035,-0.11166056990623474,0.0,0.7517946362495422,0.6245627999305725,-0.09594263881444931,0.0,0.7479221820831299,0.7012688517570496,-0.13064342737197876,0.0,0.7365909218788147,0.7490565776824951,-0.1252250075340271,0.0,0.733445405960083,0.7523820996284485,-0.11630282551050186,0.0
